name,state,district,beds,coords,emergency,ambulance,lat,lon
Arthoscopy and Spinal Endoscopy Centre,Chandigarh,Chandigarh,82.0,"30.7163797, 76.7747724",False,False,30.7163797,76.7747724
"Block Hospital, Sect - 22, Chandigarh",Chandigarh,Chandigarh,112.0,"30.7339583, 76.7726197",False,False,30.7339583,76.7726197
Dr. Rajdeeps Dental Clinic,Chandigarh,Chandigarh,87.0,"30.7202409, 76.7550084",False,False,30.7202409,76.7550084
G. M. Nursing Home and Clinic,Chandigarh,Chandigarh,116.0,"30.7195549, 76.7639499",False,False,30.7195549,76.7639499
Grover Eye Laser and E.N.T Hospital / Grover Maternity and Nursing Home,Chandigarh,Chandigarh,111.0,"30.7330793, 76.762756",False,False,30.7330793,76.762756
Inscol Tertiary Care Hospital,Chandigarh,Chandigarh,83.0,"30.723306, 76.7661137",False,False,30.723306,76.7661137
Kidney Centre / Kidney Hospitaland Lifeline Medical Institutions,Chandigarh,Chandigarh,109.0,"30.718663, 76.765879",False,False,30.718663,76.765879
Mangnum Hospital,Chandigarh,Chandigarh,85.0,"30.7261629, 76.7596221",False,False,30.7261629,76.7596221
Sekhon Nursing Home,Chandigarh,Chandigarh,80.0,"30.7109038, 76.7689988",False,False,30.7109038,76.7689988
Sharma Eye Center,Chandigarh,Chandigarh,100.0,"30.3781788, 76.7766974",False,False,30.3781788,76.7766974
Deep Hospital,Chandigarh,Chandigarh,83.0,"30.726724, 76.7718838",False,False,30.726724,76.7718838
Dabur Dhanwantry Hospital,Chandigarh,Chandigarh,117.0,"30.7394439, 76.7379808",False,False,30.7394439,76.7379808
Delwyns Hospital,Chandigarh,Chandigarh,110.0,"30.704961, 76.7661137",False,False,30.704961,76.7661137
Shri Dhanwantry Ayruvedic College,Chandigarh,Chandigarh,84.0,"30.7381971, 76.7426458",False,False,30.7381971,76.7426458
Arya Hospital Pvt Ltd,Chandigarh,Chandigarh,104.0,"30.7194817, 76.8317325",False,False,30.7194817,76.8317325
Bansal Nursing Home,Chhattisgarh,Bastar,104.0,"19.0861665, 82.0269203",False,False,19.0861665,82.0269203
Bethel Hospital,Chhattisgarh,Bastar,113.0,"26.7893225, 83.3828202",False,False,26.7893225,83.3828202
M P M Hospital,Chhattisgarh,Bastar,84.0,"19.0740973, 82.008014",False,False,19.0740973,82.008014
CHC Bhairamgarh,Chhattisgarh,Bijapur,108.0,"19.0100236, 81.0616662",False,False,19.0100236,81.0616662
Dist Hospital Bijapur,Chhattisgarh,Bijapur,88.0,"18.7977099, 80.8128636",False,False,18.7977099,80.8128636
PHC Bhopalpatnam,Chhattisgarh,Bijapur,117.0,"18.8612236, 80.3825668",False,False,18.8612236,80.3825668
CHC Usoor,Chhattisgarh,Bijapur,85.0,"16.8301708, 75.710031",False,False,16.8301708,75.710031
Chhattisgarh Institute of Medical Sciences,Chhattisgarh,Bilaspur,98.0,"22.0796251, 82.1391412",False,False,22.0796251,82.1391412
Charan Nursing Home,Chhattisgarh,Bilaspur,101.0,"22.1376916, 81.8698162",False,False,22.1376916,81.8698162
Childrens Hospital,Chhattisgarh,Bilaspur,82.0,"22.8023487, 89.5346778",False,False,22.8023487,89.5346778
Christian Hospital,Chhattisgarh,Mungeli,91.0,"22.0685419, 81.6856808",False,False,22.0685419,81.6856808
Dr. Deshkar Nursing Home,Chhattisgarh,Bilaspur,105.0,"19.986082, 73.786874",False,False,19.986082,73.786874
Ghosh Surgical Nursing Home,Chhattisgarh,Bilaspur,112.0,"22.0730949, 82.1672841",False,False,22.0730949,82.1672841
Jachman Memorail Mission Hospital,Chhattisgarh,Bilaspur,100.0,"22.0847489, 82.1498599",False,False,22.0847489,82.1498599
Kaushalya Devi Surgical Memorial Maternity Nursing,Chhattisgarh,Bilaspur,113.0,"26.4711972, 74.6393963",False,False,26.4711972,74.6393963
La Chandani Hospital,Chhattisgarh,Bilaspur,90.0,"22.0791464, 82.1700035",False,False,22.0791464,82.1700035
Life Care Hospital And Emergency Care Unit,Chhattisgarh,Bilaspur,101.0,"22.084807, 82.1645645",False,False,22.084807,82.1645645
Luthra Hospital And Research Centre,Chhattisgarh,Bilaspur,96.0,"19.1341265, 72.9141077",False,False,19.1341265,72.9141077
Mehghani Nursing Home and Surgical Centre,Chhattisgarh,Bilaspur,84.0,"22.0849925, 82.1530051",False,False,22.0849925,82.1530051
Pendalwar Nursing Home,Chhattisgarh,Bilaspur,95.0,"22.066539, 82.1849588",False,False,22.066539,82.1849588
R. B. S. Hospital,Chhattisgarh,Bilaspur,113.0,"22.0853471, 82.150468",False,False,22.0853471,82.150468
Samadhan Nursing Home,Chhattisgarh,Bilaspur,119.0,"21.9401488, 75.1355659",False,False,21.9401488,75.1355659
Shri Childrens Hospital,Chhattisgarh,Bilaspur,88.0,"22.0857756, 82.1518844",False,False,22.0857756,82.1518844
Shri Sai Krupa Hospital,Chhattisgarh,Bilaspur,102.0,"22.0804075, 82.1538551",False,False,22.0804075,82.1538551
Sukham Arogyalya,Chhattisgarh,Mungeli,82.0,"22.086813, 82.1432197",False,False,22.086813,82.1432197
Tlm Laprocy Mission Hospital,Chhattisgarh,Bilaspur,83.0,"21.8509133, 81.9193779",False,False,21.8509133,81.9193779
Twincity Icu and Medical Centre - Bhilai,Chhattisgarh,Bilaspur,104.0,"21.2108165, 81.3516936",False,False,21.2108165,81.3516936
Vyas Hospital,Chhattisgarh,Bilaspur,114.0,"23.2320991, 90.663075",False,False,23.2320991,90.663075
Star Hospital Pvt.Ltd.,Chhattisgarh,Bilaspur,96.0,"22.7604559, 81.8838931",False,False,22.7604559,81.8838931
Ashirwad Laser and Phaco Eye Hospital,Chhattisgarh,Bilaspur,112.0,"26.8180732, 80.9496051",False,False,26.8180732,80.9496051
N.M.D.C. Appolo Central Hospital,Chhattisgarh,Dantewada,93.0,"18.7009579, 81.2491298",False,False,18.7009579,81.2491298
PHC Kirandul ( Dantewada,Chhattisgarh,Dantewada,87.0,"18.6336444, 81.2573899",False,False,18.6336444,81.2573899
CHC Kurud,Chhattisgarh,Dhamtari,114.0,"20.8321524, 81.717157",False,False,20.8321524,81.717157
CHC Magarload,Chhattisgarh,Dhamtari,98.0,"20.7467534, 81.848391",False,False,20.7467534,81.848391
District Hospital,Chhattisgarh,Dhamtari,104.0,"21.0376659, 81.5466669",False,False,21.0376659,81.5466669
CHC Nagari,Chhattisgarh,Dhamtari,117.0,"20.7014999, 81.5541579",False,False,20.7014999,81.5541579
Bhilai Hospital,Chhattisgarh,Durg,102.0,"12.9729113, 77.5426016",False,False,12.9729113,77.5426016
Chandulal Chandrakar Memorial Hospital,Chhattisgarh,Durg,101.0,"18.6281168, 73.8071754",False,False,18.6281168,73.8071754
J L N Hospital and Research Centre,Chhattisgarh,Durg,82.0,"21.1904494, 81.2849169",False,False,21.1904494,81.2849169
Jawaharlal Nehru Hospital and Research Centre,Chhattisgarh,Durg,99.0,"21.1834261, 81.3206873",False,False,21.1834261,81.3206873
Suraj Hospital,Chhattisgarh,Durg,93.0,"21.207356, 81.326189",False,False,21.207356,81.326189
B S R Cancer Hospital (P) Ltd,Chhattisgarh,Durg,98.0,"21.217963, 81.3331476",False,False,21.217963,81.3331476
Sharma Nethralaya,Chhattisgarh,Durg,93.0,"21.2047563, 81.3475042",False,False,21.2047563,81.3475042
Maurya Nursing Home,Chhattisgarh,Durg,109.0,"28.0113333, 73.3159985",False,False,28.0113333,73.3159985
Pragya Hospital,Chhattisgarh,Durg,88.0,"11.0179326, 76.960237",False,False,11.0179326,76.960237
Sparsh Children Hospital,Chhattisgarh,Durg,104.0,"21.2036996, 81.3413165",False,False,21.2036996,81.3413165
"Jan Kalyan Hospital, Bhilai",Chhattisgarh,Durg,93.0,"19.2127076, 73.1904697",False,False,19.2127076,73.1904697
Agrwal Nursing Home,Chhattisgarh,Durg,83.0,"21.1974827, 81.2780361",False,False,21.1974827,81.2780361
Amrit Kalash Hospital,Chhattisgarh,Durg,107.0,"21.2110753, 81.2979888",False,False,21.2110753,81.2979888
Dr Diddiqui Eye Hospital,Chhattisgarh,Durg,95.0,"21.1939683, 81.2870973",False,False,21.1939683,81.2870973
Gupta Nursing Home,Chhattisgarh,Durg,91.0,"27.1537848, 78.3968427",False,False,27.1537848,78.3968427
Jamul Nursing Home,Chhattisgarh,Durg,114.0,"21.2299805, 81.3824219",False,False,21.2299805,81.3824219
Maa Ashta Bhuja Dharmarth Chikitsalaya,Chhattisgarh,Durg,100.0,"21.3565862, 81.4114142",False,False,21.3565862,81.4114142
Naik Nursing Home,Chhattisgarh,Durg,84.0,"21.1928238, 81.282749",False,False,21.1928238,81.282749
Pushpa Hospital,Chhattisgarh,Durg,116.0,"20.8481946, 81.2605577",False,False,20.8481946,81.2605577
Rajiv Lochan Hospital,Chhattisgarh,Durg,82.0,"21.1369533, 81.2644438",False,False,21.1369533,81.2644438
Rajvanshi Memorial Hospital,Chhattisgarh,Durg,112.0,"15.3296293, 74.7632544",False,False,15.3296293,74.7632544
Shaheed Hospital,Chhattisgarh,Durg,88.0,"20.9133765, 81.3029915",False,False,20.9133765,81.3029915
Shri Vinayak Hospital,Chhattisgarh,Durg,113.0,"21.1634841, 81.3348728",False,False,21.1634841,81.3348728
Sagar Hospital,Chhattisgarh,Durg,102.0,"21.1821353, 81.2670255",False,False,21.1821353,81.2670255
Bhilai Nursing Home,Chhattisgarh,Durg,105.0,"21.1938475, 81.3509416",False,False,21.1938475,81.3509416
Chandulal Chandrakar Hospital,Chhattisgarh,Durg,101.0,"21.20414, 81.3232779",False,False,21.20414,81.3232779
Civil Dispensary-Baradwar,Chhattisgarh,Janjgir-Champa,83.0,"21.8696037, 82.8230309",False,False,21.8696037,82.8230309
PHC Bagbahar ( Pathalgaon),Chhattisgarh,Jashpur,86.0,"22.5563659, 83.4610207",False,False,22.5563659,83.4610207
Holy Cross Hospital,Chhattisgarh,Jashpur,107.0,"22.7424156, 83.9550766",False,False,22.7424156,83.9550766
"District Hospital Jaspur Nagar ,Jaspur",Chhattisgarh,Jashpur,91.0,"29.2760559, 78.8281049",False,False,29.2760559,78.8281049
Gautam Hospital,Chhattisgarh,Kanker,106.0,"20.2931631, 81.0745095",False,False,20.2931631,81.0745095
Goraj Children Hospital,Chhattisgarh,Kabirdham,101.0,"22.0088391, 81.2360497",False,False,22.0088391,81.2360497
PHC Baijalpur,Chhattisgarh,Kabirdham,96.0,"22.2928327, 81.2821647",False,False,22.2928327,81.2821647
Sa- Sanjivini Childrens Hospital,Chhattisgarh,Kabirdham,105.0,"28.68333, 77.2195882",False,False,28.68333,77.2195882
Rewati Nursing Home,Chhattisgarh,Korba,80.0,"22.5030752, 82.5511336",False,False,22.5030752,82.5511336
D K Hospital,Chhattisgarh,Korba,114.0,"22.3617476, 82.7063862",False,False,22.3617476,82.7063862
Dandekar Nursing Home,Chhattisgarh,Korba,119.0,"22.3694909, 82.7468511",False,False,22.3694909,82.7468511
Ntpc Hospital,Chhattisgarh,Korba,99.0,"22.4142988, 82.6564461",False,False,22.4142988,82.6564461
Sai Krupa Hospital,Chhattisgarh,Korba,117.0,"16.9932354, 81.7763671",False,False,16.9932354,81.7763671
Shweta Nursing Home,Chhattisgarh,Korba,112.0,"22.4076406, 82.7593202",False,False,22.4076406,82.7593202
Akshay Hospital,Chhattisgarh,Korba,105.0,"23.2311156, 77.4335921",False,False,23.2311156,77.4335921
Indra Gandhi District Hospital,Chhattisgarh,Korba,118.0,"22.3647176, 82.7436485",False,False,22.3647176,82.7436485
"Devika Nursing Home, Sindhi Colony, Station Road, Durg",Chhattisgarh,Korba,88.0,"19.9834934, 73.8474084",False,False,19.9834934,73.8474084
"Govt PHC, Patsendri",Chhattisgarh,Mahasamund,87.0,"21.3656409, 83.0817699",False,False,21.3656409,83.0817699
Ramkrishna Mission Hospital,Chhattisgarh,Narayanpur,118.0,"19.723535, 81.2424108",False,False,19.723535,81.2424108
City Hospital,Chhattisgarh,Raigarh,84.0,"21.8974003, 83.3949632",False,False,21.8974003,83.3949632
Sainik G.R. Memorial Hospital,Chhattisgarh,Raigarh,112.0,"16.8316457, 74.6438401",False,False,16.8316457,74.6438401
PHC-Saria,Chhattisgarh,Raigarh,107.0,"21.5628679, 83.2639812",False,False,21.5628679,83.2639812
PHC-Barra,Chhattisgarh,Raigarh,119.0,"21.9893055, 83.0976389",False,False,21.9893055,83.0976389
Anjali Children Hospital,Chhattisgarh,Raipur,90.0,"21.2463973, 81.6244636",False,False,21.2463973,81.6244636
Bagdi Nursing Home,Chhattisgarh,Raipur,88.0,"21.233314, 81.6350172",False,False,21.233314,81.6350172
Banthia Hospital,Chhattisgarh,Raipur,82.0,"21.2513844, 81.6296413",False,False,21.2513844,81.6296413
Chhattisgarh Eye Hospital,Chhattisgarh,Raipur,81.0,"21.2338303, 81.6603533",False,False,21.2338303,81.6603533
Devi Laxmi Hospital,Chhattisgarh,Raipur,82.0,"21.2226099, 81.6520171",False,False,21.2226099,81.6520171
Dr. M.R. Bhagwat Memorial Hospital,Chhattisgarh,Raipur,81.0,"24.8956533, 79.5867703",False,False,24.8956533,79.5867703
Dr. Rajehwari Kulkarni Surgical Hospital And Dia,Chhattisgarh,Raipur,96.0,"21.2570648, 81.6442625",False,False,21.2570648,81.6442625
Dr. Tiwaris Maternity And Nursing Home,Chhattisgarh,Raipur,80.0,"21.2372225, 81.6541913",False,False,21.2372225,81.6541913
Faith And Hope Nursing Home and I.C.C.U,Chhattisgarh,Raipur,100.0,"8.5292238, 76.937917",False,False,8.5292238,76.937917
Farishta Nursing Home,Chhattisgarh,Raipur,110.0,"21.2348617, 81.6550471",False,False,21.2348617,81.6550471
Gawari Ivf Center and Nursing Home,Chhattisgarh,Raipur,102.0,"21.2615884, 81.637206",False,False,21.2615884,81.637206
Gayatri Hospital,Chhattisgarh,Raipur,103.0,"30.9946945, 78.9398402",False,False,30.9946945,78.9398402
Gbg Kidney Care Hospital,Chhattisgarh,Raipur,117.0,"21.2183358, 81.661038",False,False,21.2183358,81.661038
Gurukripa Prasuti and Nursing Home,Chhattisgarh,Raipur,100.0,"22.7570732, 75.8672113",False,False,22.7570732,75.8672113
Jagjivan Urology Centre,Chhattisgarh,Raipur,117.0,"21.2464216, 81.6216026",False,False,21.2464216,81.6216026
Jeewan Memorial Hospital For Plastic Surgery and Uro,Chhattisgarh,Raipur,111.0,"21.2494064, 81.6538489",False,False,21.2494064,81.6538489
Jubesta Hospital,Chhattisgarh,Raipur,82.0,"21.2589304, 81.6446049",False,False,21.2589304,81.6446049
Kanwar Nursing Home,Chhattisgarh,Raipur,119.0,"21.2569573, 81.6645469",False,False,21.2569573,81.6645469
Lifeworth Super Speciality Hospital / Pjlnm Medical College,Chhattisgarh,Raipur,111.0,"19.6168292, 74.6570733",False,False,19.6168292,74.6570733
M D Hospital and Iccu,Chhattisgarh,Raipur,115.0,"21.2471488, 81.6158382",False,False,21.2471488,81.6158382
Maa Sharda Nursing Home,Chhattisgarh,Raipur,103.0,"21.2377647, 81.6651457",False,False,21.2377647,81.6651457
Mata Laxmi Nursing Home and Investigation Center Pvt Ltd,Chhattisgarh,Raipur,113.0,"21.2483099, 81.6613694",False,False,21.2483099,81.6613694
Memon Nursing Home,Chhattisgarh,Raipur,116.0,"21.2285962, 81.6457362",False,False,21.2285962,81.6457362
Mgm Eye Hospital,Chhattisgarh,Raipur,86.0,"21.2743487, 81.6892668",False,False,21.2743487,81.6892668
Om Netra Kendra,Chhattisgarh,Raipur,108.0,"21.2546976, 81.6487135",False,False,21.2546976,81.6487135
Pandey Nursing Home,Chhattisgarh,Raipur,97.0,"21.246397, 81.6223532",False,False,21.246397,81.6223532
Parag Nursing Home,Chhattisgarh,Raipur,107.0,"21.2662568, 81.6432353",False,False,21.2662568,81.6432353
Roopjeevan Hospital,Chhattisgarh,Raipur,113.0,"21.257078, 81.647038",False,False,21.257078,81.647038
Sahu Hospital,Chhattisgarh,Raipur,110.0,"21.2361727, 81.6025017",False,False,21.2361727,81.6025017
Sai Baba Nursing Home,Chhattisgarh,Raipur,84.0,"31.3175719, 75.5929159",False,False,31.3175719,75.5929159
Sanjeevani Cbcc Usa Cancer Hospital,Chhattisgarh,Raipur,82.0,"21.2134248, 81.6514524",False,False,21.2134248,81.6514524
Sanjeewan Hospital,Chhattisgarh,Raipur,90.0,"13.0359873, 77.5780613",False,False,13.0359873,77.5780613
Shri Manulal Memorial Medical Centre,Chhattisgarh,Raipur,116.0,"21.2323609, 81.6158382",False,False,21.2323609,81.6158382
Suprita Hospital,Chhattisgarh,Raipur,111.0,"21.2517979, 81.6407956",False,False,21.2517979,81.6407956
Taori Nursing Home,Chhattisgarh,Raipur,92.0,"21.2471881, 81.6538489",False,False,21.2471881,81.6538489
United 7 Hospital,Chhattisgarh,Raipur,113.0,"21.2437501, 81.67145",False,False,21.2437501,81.67145
Vardaan Hospital (Unit Of Jindal Medicare),Chhattisgarh,Raipur,114.0,"21.2462774, 81.6650451",False,False,21.2462774,81.6650451
Vidya Hospital And Kidney Centre,Chhattisgarh,Raipur,97.0,"13.277364, 76.4693307",False,False,13.277364,76.4693307
Modern Medical Institute,Chhattisgarh,Raipur,118.0,"21.1991549, 81.687894",False,False,21.1991549,81.687894
Evangelical Mission Hospital,Chhattisgarh,Raipur,96.0,"21.5618795, 81.8092219",False,False,21.5618795,81.8092219
Primary Health Center,Chhattisgarh,Raipur,100.0,"21.3559755, 82.1223977",False,False,21.3559755,82.1223977
Shri Hari Hospital,Chhattisgarh,Raipur,84.0,"21.0541622, 81.7513551",False,False,21.0541622,81.7513551
Chhatisgarh Hospital,Chhattisgarh,Raipur,96.0,"20.967525, 81.8589111",False,False,20.967525,81.8589111
Christian Fellowship Hospital,Chhattisgarh,Rajnandgaon,98.0,"21.0971034, 81.0302222",False,False,21.0971034,81.0302222
Arihant Hospital,Chhattisgarh,Surguja,106.0,"20.4764225, 85.868669",False,False,20.4764225,85.868669
Kundla Memorial Hopital,Chhattisgarh,Surguja,93.0,"29.4317756, 77.1197521",False,False,29.4317756,77.1197521
Shriram Hospital,Chhattisgarh,Surguja,107.0,"23.1354921, 83.1817856",False,False,23.1354921,83.1817856
Community Health Center,Chhattisgarh,Surguja,88.0,"23.1828457, 82.9610776",False,False,23.1828457,82.9610776
Smt. Ramaben Maternity and General Hospital,Dadra and Nagar Haveli,Dadra and Nagar Haveli,108.0,"20.1808672, 73.0169135",False,False,20.1808672,73.0169135
Yogi Hospital,Dadra and Nagar Haveli,Dadra and Nagar Haveli,82.0,"20.2909881, 73.0228173",False,False,20.2909881,73.0228173
Ashok Hospital,Daman and Diu,Daman,100.0,"20.4222709, 72.8301306",False,False,20.4222709,72.8301306
Life Care Multispeciality Hospital,Daman and Diu,Daman,95.0,"20.418249, 72.8456149",False,False,20.418249,72.8456149
"Government Hospital, Daman",Daman and Diu,Daman,81.0,"20.4080193, 72.8343123",False,False,20.4080193,72.8343123
Hansa clinic and hospital,Daman and Diu,Daman,103.0,"20.4110465, 72.8917256",False,False,20.4110465,72.8917256
Smt. Ramaben Maternity and General Hospital,Goa,North Goa,109.0,"20.2762659, 73.0083061",False,False,20.2762659,73.0083061
Trinity Health Care and Medical Research,Goa,North Goa,86.0,"15.4847647, 73.8127224",False,False,15.4847647,73.8127224
"Manipal Goa Hospital, Donapaula,",Goa,North Goa,82.0,"15.4591813, 73.8130443",False,False,15.4591813,73.8130443
Kamakshi Arogya Dham Ayurveda Hospital,Goa,North Goa,80.0,"15.3346783, 74.0145886",False,False,15.3346783,74.0145886
Anandi Nursing Home and Maternity Hospital,Goa,North Goa,115.0,"15.2993265, 74.123996",False,False,15.2993265,74.123996
Goa Medical College,Goa,North Goa,104.0,"15.4647522, 73.8624893",False,False,15.4647522,73.8624893
Kamat Nursing Home and Clinic,Goa,North Goa,80.0,"23.3748734, 85.3182791",False,False,23.3748734,85.3182791
Vivus Smrc Heart Centre,Goa,North Goa,84.0,"15.3924092, 73.8347361",False,False,15.3924092,73.8347361
Dr. Dhumaskar General Hospital,Goa,North Goa,88.0,"15.61806, 73.8438273",False,False,15.61806,73.8438273
Dr Caeiros Bichollm Polyclinic,Goa,North Goa,115.0,"15.5889192, 73.9653715",False,False,15.5889192,73.9653715
Ankur Nursing Home,Goa,North Goa,119.0,"23.0331961, 72.551313",False,False,23.0331961,72.551313
Sankalp Nursing Home,Goa,North Goa,83.0,"15.6043168, 73.8201381",False,False,15.6043168,73.8201381
Bosio Hospital,Goa,North Goa,114.0,"15.5145247, 73.7683784",False,False,15.5145247,73.7683784
Dharwadkar Nursing Home,Goa,North Goa,87.0,"15.5311237, 73.762495",False,False,15.5311237,73.762495
J . M. J Hospital,Goa,North Goa,92.0,"15.4981805, 73.8223796",False,False,15.4981805,73.8223796
Adarsh Family Hospital,Goa,South Goa,119.0,"15.2739285, 73.9626164",False,False,15.2739285,73.9626164
Apollo Victor Hospital,Goa,South Goa,96.0,"15.2699965, 73.9646368",False,False,15.2699965,73.9646368
Dr. Gracias Nursing Home,Goa,South Goa,81.0,"17.3658963, 78.422749",False,False,17.3658963,78.422749
Dr. Lawande`S Hospital,Goa,South Goa,105.0,"15.2737179, 73.9779524",False,False,15.2737179,73.9779524
Yashodhan Hospital,Goa,South Goa,108.0,"15.2704256, 73.9705141",False,False,15.2704256,73.9705141
Apollo Nusi Hospital and Research Center,Goa,South Goa,118.0,"15.2021754, 73.9976946",False,False,15.2021754,73.9976946
Wockhardt Hospitals,Goa,South Goa,96.0,"15.1741647, 73.9828327",False,False,15.1741647,73.9828327
Chikitsa Hospital - Verna,Goa,South Goa,98.0,"15.3686058, 73.9447994",False,False,15.3686058,73.9447994
"Eye-Q Super Speciality Eye Hospitals, Bharuch",Gujarat,Bharuch,115.0,"21.7051358, 72.9958748",False,False,21.7051358,72.9958748
